S,C,T,D,y1,y0
1.0,40.78755760682629,0.0,0.0,1.0,0.0
1.0,60.098484993137006,1.0,0.0,0.0,0.0
1.0,37.34296525052873,0.0,1.0,0.0,1.0
1.0,6.692203147492457,0.0,1.0,0.0,1.0
1.0,46.57525105125718,0.0,0.0,1.0,0.0
1.0,51.00502818579044,0.0,1.0,0.0,1.0
1.0,73.90278019965965,1.0,0.0,0.0,1.0
0.0,55.16640604065253,0.0,1.0,1.0,1.0
1.0,56.627140967216434,1.0,0.0,0.0,1.0
1.0,50.92630947587217,1.0,0.0,0.0,1.0
1.0,49.79163220645831,0.0,0.0,0.0,0.0
1.0,-8.590332034227153,0.0,0.0,0.0,0.0
0.0,44.93107026346622,1.0,0.0,0.0,1.0
1.0,25.606862611042025,0.0,0.0,0.0,0.0
0.0,22.045232911132842,0.0,0.0,0.0,0.0
1.0,56.08797910266097,0.0,1.0,0.0,1.0
0.0,55.13441432054166,0.0,1.0,0.0,1.0
1.0,70.14628949849268,1.0,0.0,0.0,1.0
0.0,15.099917093544882,1.0,0.0,0.0,1.0
1.0,12.724116127914648,0.0,0.0,0.0,0.0
0.0,76.25698220760987,0.0,1.0,0.0,1.0
1.0,42.7145393858522,0.0,0.0,0.0,0.0
0.0,53.67517264776192,0.0,0.0,0.0,0.0
1.0,31.842200089400073,0.0,0.0,0.0,0.0
1.0,64.36648541021275,0.0,0.0,0.0,0.0
0.0,50.74787748100827,1.0,0.0,0.0,0.0
1.0,48.08244881241629,0.0,0.0,0.0,0.0
0.0,45.966293500889236,0.0,0.0,0.0,0.0
1.0,78.44297248021186,0.0,0.0,0.0,0.0
0.0,45.18494313860931,0.0,0.0,0.0,0.0
0.0,84.19845082031449,0.0,1.0,0.0,1.0
0.0,32.65455543625237,0.0,0.0,0.0,0.0
1.0,53.81548429407262,0.0,0.0,0.0,0.0
1.0,46.80730023240771,0.0,0.0,0.0,0.0
0.0,88.15526051159608,0.0,1.0,0.0,1.0
0.0,22.54255722819363,0.0,0.0,0.0,0.0
0.0,74.87189271173985,0.0,1.0,0.0,1.0
1.0,65.14502929324857,0.0,0.0,0.0,0.0
1.0,25.116748660669966,0.0,1.0,0.0,1.0
0.0,3.289667905247697,0.0,0.0,0.0,0.0
1.0,89.50377136004622,0.0,0.0,0.0,0.0
1.0,2.4370423551377343,0.0,0.0,0.0,0.0
1.0,81.44352539352741,0.0,0.0,0.0,0.0
1.0,51.05323377023874,0.0,1.0,0.0,1.0
1.0,58.882785803143896,0.0,0.0,0.0,0.0
0.0,63.827231925661636,0.0,1.0,0.0,1.0
0.0,8.104864558283921,0.0,1.0,1.0,1.0
1.0,69.99902153179154,0.0,0.0,0.0,0.0
0.0,51.911948829520945,1.0,0.0,0.0,0.0
1.0,54.4593349119284,0.0,1.0,0.0,1.0
0.0,50.42602565781623,1.0,0.0,0.0,0.0
0.0,84.70125369917176,0.0,1.0,1.0,1.0
1.0,48.48365114341103,0.0,1.0,1.0,1.0
1.0,41.05112926373428,0.0,0.0,0.0,0.0
0.0,24.51354466431154,0.0,0.0,0.0,0.0
0.0,11.281198127297237,0.0,0.0,0.0,0.0
0.0,61.641038416314814,0.0,1.0,0.0,1.0
1.0,17.76786206548178,0.0,1.0,0.0,1.0
0.0,29.246042982484987,1.0,0.0,0.0,0.0
1.0,68.43411421929859,0.0,0.0,0.0,0.0
0.0,63.44527357375982,0.0,1.0,1.0,1.0
0.0,39.68249617986638,1.0,0.0,0.0,0.0
1.0,18.21704307775303,0.0,1.0,0.0,1.0
0.0,62.86811740201229,1.0,0.0,0.0,1.0
0.0,38.79051003608603,1.0,1.0,1.0,0.0
0.0,43.22729516412264,1.0,0.0,0.0,0.0
0.0,43.05845536733069,0.0,0.0,0.0,0.0
0.0,32.353297304456646,1.0,1.0,1.0,0.0
1.0,78.23592884829682,1.0,0.0,0.0,0.0
0.0,39.15381491866455,0.0,1.0,0.0,1.0
0.0,-3.949662358387968,0.0,0.0,0.0,0.0
1.0,58.05283116251825,0.0,0.0,0.0,0.0
0.0,83.09639311187684,1.0,1.0,1.0,1.0
0.0,54.06977581965832,0.0,0.0,1.0,0.0
1.0,68.30939642896529,1.0,0.0,0.0,0.0
0.0,76.17725605658964,0.0,1.0,1.0,1.0
0.0,43.40734352004673,0.0,0.0,0.0,0.0
0.0,32.36736119989275,1.0,0.0,0.0,0.0
0.0,65.57456724536878,0.0,1.0,0.0,1.0
1.0,52.509896152541856,0.0,1.0,0.0,1.0
1.0,38.42704417941019,0.0,0.0,0.0,0.0
0.0,23.704306082121377,1.0,0.0,0.0,0.0
1.0,58.75010827056464,1.0,0.0,0.0,1.0
0.0,48.14384070133599,0.0,0.0,0.0,0.0
1.0,45.95103576213516,0.0,1.0,0.0,1.0
1.0,66.9625062723022,1.0,1.0,1.0,0.0
0.0,8.088996047449193,1.0,0.0,0.0,1.0
0.0,58.64536619590672,0.0,1.0,1.0,1.0
0.0,74.25635364510208,0.0,1.0,0.0,1.0
0.0,23.311564322977027,0.0,0.0,1.0,0.0
1.0,52.85939417910822,0.0,0.0,0.0,0.0
1.0,65.6611983856142,1.0,0.0,0.0,0.0
1.0,34.61067991119728,0.0,1.0,0.0,1.0
1.0,56.26119553886638,0.0,0.0,0.0,0.0
1.0,45.24153752470691,0.0,0.0,0.0,0.0
1.0,65.7364440919632,0.0,0.0,0.0,0.0
1.0,19.176876949620222,0.0,1.0,1.0,1.0
1.0,93.20570222000163,0.0,0.0,0.0,0.0
0.0,69.17726258312378,0.0,0.0,0.0,0.0
1.0,15.563679626175663,0.0,1.0,0.0,1.0
1.0,59.963963257935994,0.0,1.0,0.0,1.0
0.0,74.08190263348654,0.0,0.0,0.0,0.0
1.0,39.69524011361777,0.0,0.0,0.0,0.0
0.0,36.98609872780641,0.0,1.0,0.0,1.0
1.0,31.02775075211174,0.0,1.0,0.0,1.0
1.0,55.39115941941601,0.0,0.0,0.0,0.0
0.0,50.53544578545527,0.0,1.0,0.0,1.0
1.0,60.70629458758507,0.0,1.0,0.0,1.0
1.0,50.905669303804046,1.0,0.0,0.0,1.0
1.0,64.3734703321017,1.0,0.0,0.0,0.0
1.0,36.73753122412541,0.0,1.0,0.0,1.0
0.0,44.654726611324776,0.0,0.0,0.0,0.0
0.0,61.021493788487696,0.0,1.0,1.0,1.0
1.0,85.36302815730645,0.0,0.0,0.0,0.0
1.0,53.86394710243738,0.0,0.0,0.0,0.0
0.0,30.860123446806547,0.0,0.0,1.0,0.0
1.0,35.1451991197789,0.0,0.0,0.0,0.0
0.0,38.30136709313544,1.0,0.0,0.0,1.0
1.0,54.480666584842055,1.0,1.0,1.0,1.0
1.0,17.980659655484168,0.0,1.0,0.0,1.0
0.0,55.30942545960181,1.0,0.0,0.0,1.0
1.0,37.90952021508566,1.0,0.0,0.0,0.0
0.0,25.926642005383602,0.0,1.0,0.0,1.0
0.0,26.028094420951945,1.0,0.0,0.0,1.0
1.0,87.40214063559759,0.0,1.0,0.0,1.0
1.0,86.88256724244293,0.0,1.0,0.0,1.0
0.0,47.1134632159718,1.0,0.0,0.0,1.0
1.0,32.35582676833802,0.0,0.0,0.0,0.0
1.0,49.83072574653107,0.0,1.0,0.0,1.0
1.0,69.29255612045067,0.0,0.0,0.0,0.0
0.0,52.89171694518551,0.0,0.0,0.0,0.0
1.0,46.106380331881326,0.0,1.0,1.0,1.0
1.0,61.816373073772155,1.0,0.0,0.0,0.0
0.0,61.58380850771061,0.0,1.0,1.0,1.0
0.0,72.6339587196515,0.0,1.0,1.0,1.0
0.0,63.42795095122842,0.0,1.0,0.0,1.0
1.0,90.29663179415407,1.0,0.0,0.0,1.0
1.0,73.3268088437668,0.0,1.0,0.0,1.0
0.0,27.36115524308787,0.0,1.0,0.0,1.0
0.0,77.21037810306734,0.0,0.0,1.0,0.0
1.0,57.996085522944554,1.0,0.0,0.0,0.0
1.0,30.766847732499663,0.0,1.0,0.0,1.0
0.0,63.21224429402372,0.0,1.0,1.0,1.0
0.0,46.323879319928345,1.0,0.0,0.0,0.0
1.0,49.2127941783249,0.0,1.0,0.0,1.0
1.0,29.58002931354528,1.0,0.0,0.0,0.0
0.0,65.12905689469777,0.0,1.0,1.0,1.0
0.0,50.67767793360113,1.0,0.0,0.0,0.0
1.0,57.96014409520268,1.0,0.0,0.0,0.0
1.0,86.02059066608348,1.0,0.0,0.0,0.0
1.0,52.652571724879984,0.0,0.0,0.0,0.0
0.0,67.56735949938954,0.0,1.0,0.0,1.0
0.0,69.87794451278282,0.0,1.0,1.0,1.0
0.0,26.7104096783992,1.0,1.0,1.0,0.0
0.0,39.994492547754234,0.0,0.0,0.0,0.0
0.0,49.58327190837601,0.0,0.0,0.0,0.0
0.0,37.07999013618071,0.0,0.0,0.0,0.0
1.0,29.908826711035964,0.0,1.0,0.0,1.0
0.0,53.4662578901744,1.0,0.0,0.0,1.0
0.0,53.81347387489181,0.0,0.0,0.0,0.0
0.0,33.78024797681512,0.0,0.0,0.0,0.0
1.0,70.42025127974813,1.0,0.0,0.0,1.0
1.0,55.957199386963836,0.0,0.0,0.0,0.0
1.0,38.10040518578457,0.0,1.0,1.0,1.0
0.0,10.434837129572259,1.0,0.0,0.0,1.0
1.0,56.65424706335857,0.0,0.0,0.0,0.0
1.0,21.1100976697752,1.0,0.0,0.0,1.0
0.0,22.82209505625303,0.0,0.0,0.0,0.0
0.0,89.63179442938093,0.0,1.0,0.0,1.0
1.0,66.78130091751687,0.0,0.0,0.0,0.0
0.0,43.31024580209023,0.0,0.0,1.0,0.0
1.0,42.9444346997398,0.0,0.0,1.0,0.0
0.0,76.7800374743267,0.0,1.0,1.0,1.0
0.0,69.25425760082746,0.0,1.0,1.0,1.0
1.0,36.19434614855773,1.0,0.0,0.0,1.0
1.0,62.26401756445834,1.0,0.0,0.0,0.0
0.0,52.01885672824546,0.0,0.0,0.0,0.0
1.0,72.12665899913287,0.0,0.0,0.0,0.0
1.0,37.78902317337287,1.0,0.0,0.0,0.0
0.0,41.575571773728214,0.0,1.0,0.0,1.0
1.0,25.763596521862368,0.0,0.0,0.0,0.0
0.0,51.921689199754354,0.0,0.0,0.0,0.0
0.0,49.97586260083259,0.0,0.0,0.0,0.0
1.0,38.117468412507094,0.0,1.0,1.0,1.0
0.0,58.9581997508065,0.0,1.0,0.0,1.0
1.0,42.73772010247518,0.0,1.0,0.0,1.0
1.0,67.79319617927075,1.0,0.0,0.0,0.0
1.0,4.02759824284832,1.0,1.0,1.0,0.0
0.0,62.08840550128713,0.0,1.0,0.0,1.0
1.0,74.024496423094,1.0,0.0,0.0,0.0
0.0,40.680426478189815,0.0,0.0,0.0,0.0
0.0,36.10132597000664,1.0,0.0,0.0,1.0
0.0,57.277810785414296,0.0,1.0,0.0,1.0
0.0,70.26073690206697,0.0,1.0,0.0,1.0
1.0,60.06954516581236,1.0,0.0,0.0,1.0
0.0,56.08912983139266,1.0,1.0,1.0,1.0
1.0,5.566611659439516,1.0,0.0,0.0,0.0
0.0,45.05381254100004,0.0,0.0,0.0,0.0
1.0,60.29574588495916,1.0,0.0,0.0,0.0
0.0,29.50706343210215,0.0,1.0,0.0,1.0
0.0,41.40704258282307,0.0,0.0,0.0,0.0
0.0,51.6900286911342,1.0,0.0,0.0,1.0
0.0,38.17536531953879,1.0,0.0,0.0,1.0
1.0,35.54961999341951,1.0,1.0,1.0,0.0
1.0,26.967260074782388,0.0,0.0,0.0,0.0
0.0,58.81923912230461,0.0,1.0,0.0,1.0
1.0,35.92473655243492,0.0,1.0,0.0,1.0
1.0,44.687402253757384,0.0,0.0,0.0,0.0
0.0,94.99006253674801,1.0,1.0,1.0,1.0
0.0,71.84349503849118,0.0,1.0,0.0,1.0
1.0,45.29997191014618,0.0,0.0,1.0,0.0
1.0,30.854074751015126,1.0,0.0,0.0,0.0
1.0,33.306251067648816,1.0,0.0,0.0,1.0
0.0,57.621702717084766,1.0,0.0,0.0,1.0
0.0,52.50405923856966,0.0,0.0,0.0,0.0
1.0,46.124261154195096,1.0,0.0,0.0,1.0
1.0,90.55115378046018,1.0,0.0,0.0,0.0
1.0,22.541941118633705,1.0,0.0,0.0,1.0
0.0,74.87298240888596,0.0,1.0,1.0,1.0
0.0,44.00598779647551,0.0,1.0,0.0,1.0
1.0,61.655252735379335,0.0,0.0,0.0,0.0
0.0,68.43919423625033,0.0,1.0,0.0,1.0
0.0,59.22376878344084,0.0,0.0,1.0,0.0
0.0,50.411048719383295,1.0,0.0,0.0,1.0
1.0,42.73972418939212,0.0,1.0,0.0,1.0
0.0,45.17502998736384,0.0,0.0,0.0,0.0
1.0,61.5269922916158,1.0,0.0,0.0,0.0
1.0,60.366598734638075,0.0,0.0,0.0,0.0
0.0,24.086969888461,1.0,0.0,0.0,1.0
1.0,43.92309986338042,0.0,1.0,0.0,1.0
1.0,71.1338456218503,1.0,0.0,0.0,0.0
1.0,52.39087908734318,0.0,0.0,0.0,0.0
0.0,64.15730119871088,0.0,0.0,1.0,0.0
0.0,37.76179042004979,0.0,1.0,0.0,1.0
0.0,75.49449635354961,0.0,1.0,1.0,1.0
0.0,54.528327211487145,1.0,0.0,0.0,0.0
1.0,49.474904242360815,0.0,0.0,0.0,0.0
0.0,42.32439105520429,0.0,0.0,0.0,0.0
0.0,86.95580676745669,0.0,1.0,1.0,1.0
1.0,45.83312293711735,0.0,0.0,1.0,0.0
1.0,58.200495055654514,0.0,0.0,0.0,0.0
0.0,55.15556683829024,0.0,1.0,1.0,1.0
0.0,77.48903217819172,0.0,1.0,1.0,1.0
1.0,83.97843556986948,0.0,0.0,0.0,0.0
1.0,67.7445850907142,1.0,0.0,0.0,0.0
0.0,6.333287813746864,0.0,1.0,0.0,1.0
1.0,67.17305904013296,0.0,0.0,0.0,0.0
1.0,40.8066231408543,0.0,0.0,0.0,0.0
1.0,78.28252882733233,1.0,0.0,0.0,0.0
1.0,77.75994987070544,0.0,0.0,0.0,0.0
0.0,64.78290880066001,0.0,1.0,0.0,1.0
0.0,40.89491225844192,0.0,0.0,0.0,0.0
0.0,43.69853777069173,1.0,0.0,0.0,0.0
0.0,50.517978542109354,1.0,0.0,0.0,0.0
1.0,95.14121589734162,0.0,0.0,0.0,0.0
0.0,61.46368049400832,0.0,1.0,0.0,1.0
1.0,80.52213167186491,1.0,0.0,0.0,0.0
1.0,16.69872388570304,0.0,0.0,0.0,0.0
0.0,60.77188080033246,0.0,1.0,0.0,1.0
0.0,30.08663916384634,1.0,1.0,1.0,1.0
0.0,29.56558705816615,1.0,0.0,0.0,0.0
1.0,63.21508724433862,0.0,1.0,0.0,1.0
0.0,54.21809644464916,0.0,1.0,1.0,1.0
0.0,22.74439197442777,0.0,0.0,0.0,0.0
1.0,22.331798353271893,0.0,0.0,0.0,0.0
1.0,85.829843947986,0.0,0.0,0.0,0.0
1.0,73.86810938959988,1.0,0.0,0.0,0.0
1.0,23.96408826087025,1.0,0.0,0.0,0.0
1.0,62.90956861060476,1.0,0.0,0.0,0.0
1.0,53.08816954455945,0.0,0.0,1.0,0.0
0.0,54.50857215984987,1.0,0.0,0.0,0.0
1.0,4.744738229147096,0.0,1.0,1.0,1.0
1.0,71.03814216329054,1.0,0.0,0.0,0.0
0.0,17.821337873049515,0.0,0.0,0.0,0.0
1.0,35.5275502767831,0.0,0.0,1.0,0.0
0.0,21.883968456867876,0.0,1.0,0.0,1.0
1.0,52.26188129267552,0.0,1.0,0.0,1.0
0.0,61.25048710878755,0.0,1.0,1.0,1.0
0.0,61.13419563341799,0.0,1.0,0.0,1.0
0.0,5.212038387270866,0.0,0.0,0.0,0.0
1.0,59.26710647190827,1.0,0.0,0.0,0.0
0.0,83.24293672887573,0.0,1.0,0.0,1.0
0.0,47.1220577179174,0.0,0.0,0.0,0.0
0.0,25.67659908873405,0.0,0.0,0.0,0.0
0.0,37.269355812816016,0.0,1.0,0.0,1.0
1.0,54.35444977520321,0.0,0.0,1.0,0.0
1.0,94.41405167076897,1.0,0.0,0.0,1.0
0.0,44.35161486260676,1.0,0.0,0.0,0.0
0.0,30.779852054549263,0.0,1.0,0.0,1.0
1.0,68.17308486017681,1.0,0.0,0.0,0.0
1.0,49.562490438532464,0.0,1.0,0.0,1.0
0.0,52.37803307595839,0.0,0.0,0.0,0.0
1.0,71.08500042738494,1.0,0.0,0.0,0.0
0.0,55.36603400854641,0.0,1.0,1.0,1.0
1.0,83.0479260241195,0.0,1.0,0.0,1.0
1.0,86.93191593315728,1.0,0.0,0.0,0.0
1.0,55.23814473678434,0.0,0.0,1.0,0.0
1.0,63.06596057530487,1.0,0.0,0.0,0.0
0.0,69.90472835943967,0.0,1.0,1.0,1.0
0.0,71.28108518638581,0.0,1.0,1.0,1.0
0.0,31.488500135162568,0.0,1.0,0.0,1.0
1.0,70.48605341040192,0.0,0.0,0.0,0.0
1.0,60.91729837317166,1.0,1.0,1.0,0.0
1.0,41.770836685168454,0.0,0.0,0.0,0.0
0.0,37.00512129525809,0.0,0.0,0.0,0.0
0.0,50.709802571925536,1.0,0.0,0.0,0.0
0.0,75.75551240897882,0.0,0.0,0.0,0.0
1.0,85.24891514301422,1.0,0.0,0.0,0.0
0.0,37.03535458925351,0.0,0.0,0.0,0.0
1.0,66.3906550946854,0.0,0.0,0.0,0.0
0.0,16.022320366977624,1.0,0.0,0.0,0.0
1.0,57.577587284967464,0.0,0.0,0.0,0.0
0.0,47.04072293597919,0.0,0.0,0.0,0.0
1.0,61.778670654865564,1.0,0.0,0.0,0.0
0.0,71.32352939551942,0.0,1.0,1.0,1.0
0.0,47.71984374290006,0.0,0.0,0.0,0.0
0.0,9.141103913222466,1.0,0.0,0.0,0.0
0.0,72.78461894474536,0.0,1.0,0.0,1.0
0.0,72.92836035469699,0.0,1.0,1.0,1.0
1.0,79.10914150559063,0.0,0.0,0.0,0.0
1.0,8.293349693618296,0.0,1.0,0.0,1.0
0.0,28.23796843272394,0.0,0.0,0.0,0.0
0.0,53.39331173990737,0.0,1.0,0.0,1.0
0.0,39.46383987936649,0.0,0.0,1.0,0.0
1.0,54.40973356836692,0.0,1.0,0.0,1.0
0.0,55.03509566937889,0.0,0.0,0.0,0.0
1.0,54.596873911951576,0.0,1.0,0.0,1.0
0.0,20.85551186287177,0.0,0.0,0.0,0.0
0.0,-0.044535905527133934,1.0,0.0,0.0,0.0
1.0,12.443316788368072,0.0,0.0,0.0,0.0
0.0,14.29253602927205,0.0,0.0,0.0,0.0
1.0,66.21175322444039,1.0,0.0,0.0,1.0
0.0,38.01942169780588,0.0,0.0,0.0,0.0
1.0,34.93639163900191,0.0,0.0,0.0,0.0
1.0,79.16926293172504,0.0,0.0,1.0,0.0
1.0,23.133114522617472,0.0,0.0,0.0,0.0
1.0,39.87077502000099,0.0,1.0,0.0,1.0
0.0,27.7446187978429,0.0,0.0,0.0,0.0
1.0,44.08584252162564,0.0,1.0,0.0,1.0
0.0,85.79166720267668,0.0,1.0,0.0,1.0
1.0,59.12087382313339,1.0,0.0,0.0,0.0
1.0,67.95594425217709,1.0,0.0,0.0,1.0
0.0,69.4305332004661,0.0,1.0,1.0,1.0
0.0,70.83824140395866,0.0,1.0,0.0,1.0
0.0,55.8689949105618,0.0,1.0,0.0,1.0
0.0,59.728328223056785,0.0,0.0,0.0,0.0
1.0,27.95306734988604,0.0,0.0,0.0,0.0
1.0,41.59156240265155,0.0,0.0,0.0,0.0
0.0,38.15495409197446,0.0,0.0,0.0,0.0
0.0,50.96617350539946,0.0,0.0,0.0,0.0
0.0,90.44808990470185,0.0,1.0,1.0,1.0
1.0,42.126724956500524,0.0,1.0,0.0,1.0
1.0,67.71126788055004,1.0,0.0,0.0,0.0
1.0,16.825513819078502,0.0,1.0,0.0,1.0
1.0,55.39315082365453,0.0,0.0,0.0,0.0
0.0,40.85976435723921,0.0,0.0,0.0,0.0
0.0,47.94544764909805,0.0,1.0,0.0,1.0
0.0,82.90508826395816,1.0,1.0,1.0,1.0
0.0,72.15527338904832,0.0,1.0,1.0,1.0
0.0,46.84456971525711,0.0,1.0,0.0,1.0
0.0,51.82526712292611,0.0,1.0,0.0,1.0
0.0,8.968257820987802,1.0,0.0,0.0,0.0
1.0,32.59296117932615,0.0,1.0,0.0,1.0
1.0,43.11622604735114,1.0,0.0,0.0,1.0
0.0,29.710261142330015,0.0,1.0,0.0,1.0
1.0,44.049447981863274,0.0,0.0,0.0,0.0
0.0,28.86854339706619,1.0,0.0,0.0,0.0
0.0,44.63940488644975,0.0,1.0,0.0,1.0
0.0,42.40126147263388,1.0,1.0,1.0,1.0
0.0,46.37232244243381,0.0,0.0,0.0,0.0
1.0,39.21035333604139,0.0,1.0,0.0,1.0
1.0,20.2626554938291,0.0,0.0,1.0,0.0
1.0,15.376754933830071,0.0,1.0,0.0,1.0
0.0,71.68682254455351,0.0,1.0,0.0,1.0
1.0,52.38718780314347,0.0,0.0,0.0,0.0
0.0,55.84615738617194,0.0,1.0,0.0,1.0
1.0,40.571063495398946,0.0,1.0,0.0,1.0
1.0,66.28146165530671,0.0,0.0,0.0,0.0
1.0,50.71473016748483,1.0,0.0,0.0,0.0
1.0,63.69325274251639,0.0,0.0,0.0,0.0
1.0,63.76576360575882,1.0,0.0,0.0,0.0
0.0,34.541796613060676,0.0,0.0,0.0,0.0
0.0,62.55073134997324,0.0,1.0,0.0,1.0
1.0,57.34863430772621,1.0,0.0,0.0,1.0
1.0,64.3224989570829,1.0,0.0,0.0,0.0
1.0,3.55213584694296,0.0,1.0,1.0,1.0
0.0,53.31823850710133,0.0,0.0,0.0,0.0
0.0,48.723714176003256,0.0,0.0,0.0,0.0
0.0,30.917912444951796,1.0,0.0,0.0,1.0
0.0,74.78450435641217,0.0,1.0,1.0,1.0
0.0,56.43944549721861,0.0,1.0,1.0,1.0
1.0,73.57747619151594,0.0,0.0,0.0,0.0
0.0,25.710295198077226,0.0,0.0,0.0,0.0
1.0,34.30184591803642,0.0,0.0,0.0,0.0
1.0,48.43266584967133,0.0,1.0,0.0,1.0
0.0,66.78195715808997,0.0,1.0,1.0,1.0
1.0,35.118335085481654,0.0,1.0,0.0,1.0
1.0,45.83433913523254,1.0,0.0,0.0,1.0
1.0,29.78591822266777,1.0,0.0,0.0,0.0
1.0,73.98712904483712,0.0,0.0,1.0,0.0
1.0,63.78596677558881,0.0,1.0,1.0,1.0
1.0,60.97532660995439,1.0,0.0,0.0,0.0
1.0,49.101294584332955,1.0,0.0,0.0,0.0
0.0,30.40328146382468,0.0,1.0,0.0,1.0
1.0,79.37200707278666,0.0,1.0,0.0,1.0
0.0,32.794603392473235,0.0,0.0,0.0,0.0
1.0,31.064629697233567,1.0,0.0,0.0,1.0
1.0,25.70042897403234,0.0,0.0,0.0,0.0
1.0,13.88171327997928,0.0,0.0,0.0,0.0
1.0,42.53555448806693,0.0,0.0,0.0,0.0
1.0,24.177588625158933,0.0,1.0,0.0,1.0
0.0,47.67626276315704,0.0,0.0,0.0,0.0
1.0,30.876455989011653,0.0,1.0,0.0,1.0
1.0,75.93587908345106,1.0,0.0,0.0,0.0
0.0,55.33373689016308,1.0,0.0,0.0,1.0
0.0,52.06255092126732,1.0,0.0,0.0,1.0
0.0,45.2156624527846,0.0,0.0,0.0,0.0
0.0,72.23556082097882,0.0,1.0,0.0,1.0
0.0,81.41030209777924,1.0,1.0,1.0,1.0
1.0,37.84496542876674,1.0,0.0,0.0,1.0
0.0,41.65311343547183,0.0,1.0,0.0,1.0
0.0,65.1260565271849,0.0,0.0,1.0,0.0
0.0,55.46731944076331,0.0,1.0,0.0,1.0
0.0,61.86267871947982,1.0,0.0,0.0,1.0
1.0,29.322851430987594,0.0,0.0,0.0,0.0
0.0,27.58491479544995,0.0,0.0,1.0,0.0
0.0,46.1993719730699,0.0,0.0,0.0,0.0
1.0,28.014637488601707,0.0,0.0,0.0,0.0
0.0,36.65269027917996,1.0,0.0,0.0,1.0
0.0,52.918984504886325,1.0,0.0,0.0,0.0
1.0,32.71500980673766,0.0,0.0,0.0,0.0
0.0,48.45439263395858,0.0,0.0,0.0,0.0
1.0,50.7757186886426,1.0,1.0,1.0,0.0
0.0,30.797355627759003,1.0,0.0,0.0,0.0
0.0,78.69518714159621,0.0,0.0,0.0,0.0
0.0,31.096646747458834,1.0,0.0,0.0,1.0
1.0,29.298018148763703,1.0,0.0,0.0,0.0
1.0,76.17148149335445,1.0,0.0,0.0,1.0
1.0,31.782380839154786,1.0,0.0,0.0,1.0
0.0,59.67410898852429,0.0,1.0,0.0,1.0
0.0,111.53875388997561,0.0,1.0,0.0,1.0
0.0,62.882779586653434,1.0,0.0,0.0,1.0
1.0,52.88317977288544,0.0,0.0,0.0,0.0
0.0,41.11810700652793,0.0,1.0,0.0,1.0
0.0,37.971848340280125,0.0,1.0,1.0,1.0
1.0,-0.6533002948316522,0.0,0.0,1.0,0.0
0.0,54.34414723187351,0.0,0.0,0.0,0.0
1.0,64.6254081902486,0.0,1.0,0.0,1.0
0.0,42.294251203242546,0.0,0.0,0.0,0.0
1.0,61.175935149018045,1.0,0.0,0.0,0.0
1.0,50.86414788350242,1.0,0.0,0.0,0.0
0.0,32.33657978490386,0.0,0.0,0.0,0.0
1.0,72.81149457235573,1.0,0.0,0.0,0.0
1.0,32.20318502856465,0.0,1.0,0.0,1.0
0.0,47.5943213744485,1.0,0.0,0.0,1.0
0.0,46.46643658803541,1.0,0.0,0.0,1.0
1.0,20.55266827956801,0.0,0.0,1.0,0.0
1.0,11.322671679583259,1.0,0.0,0.0,0.0
0.0,37.94922582457105,1.0,0.0,0.0,1.0
1.0,24.568762814508798,1.0,0.0,0.0,0.0
1.0,49.96567515535553,0.0,0.0,0.0,0.0
0.0,31.668406909549038,0.0,0.0,0.0,0.0
1.0,41.8523971261624,1.0,0.0,0.0,1.0
1.0,47.610246234707915,0.0,0.0,0.0,0.0
1.0,34.17191586879085,0.0,1.0,0.0,1.0
0.0,75.03783055938501,0.0,1.0,0.0,1.0
1.0,38.063405624141126,0.0,1.0,0.0,1.0
0.0,47.11988282752244,0.0,0.0,0.0,0.0
1.0,26.207693840765526,0.0,0.0,0.0,0.0
1.0,48.38539326422156,0.0,0.0,0.0,0.0
0.0,34.41732855158338,0.0,0.0,0.0,0.0
1.0,46.23589878412794,0.0,0.0,0.0,0.0
0.0,27.927819318424927,0.0,0.0,0.0,0.0
0.0,79.49349612470844,0.0,1.0,1.0,1.0
1.0,39.60000997646489,0.0,0.0,0.0,0.0
0.0,44.98998805266282,0.0,0.0,0.0,0.0
1.0,49.858136993026406,1.0,0.0,0.0,1.0
0.0,58.287528068458165,0.0,1.0,1.0,1.0
0.0,41.499010956548815,0.0,0.0,0.0,0.0
0.0,85.24513363475992,1.0,0.0,0.0,1.0
1.0,37.39377873492275,0.0,0.0,0.0,0.0
1.0,105.86088842351444,1.0,0.0,0.0,0.0
1.0,53.21678379173843,0.0,0.0,0.0,0.0
0.0,43.472601893744354,0.0,0.0,0.0,0.0
0.0,3.031053131538222,0.0,0.0,0.0,0.0
1.0,65.78963445097673,1.0,0.0,0.0,0.0
1.0,46.13613351928037,0.0,1.0,0.0,1.0
1.0,57.60369946454547,1.0,0.0,0.0,0.0
0.0,70.30637135108643,0.0,1.0,0.0,1.0
1.0,82.51328787317884,1.0,0.0,0.0,1.0
1.0,41.007012156545784,1.0,0.0,0.0,0.0
1.0,48.77189329386866,0.0,0.0,0.0,0.0
0.0,45.787709990876124,1.0,0.0,0.0,0.0
1.0,57.67836779122513,0.0,0.0,0.0,0.0
1.0,67.87202230061366,1.0,0.0,0.0,1.0
1.0,72.41568939513473,0.0,0.0,0.0,0.0
0.0,18.778811022558962,1.0,0.0,0.0,0.0
1.0,45.97690769400712,1.0,0.0,0.0,1.0
0.0,71.85399428361626,0.0,1.0,1.0,1.0
